customer_id,location,gender,signup_date,sale_id,product_id,timestamp,quantity,price,revenue,name,category,supplier,customer_lifetime_value,timestamp_last,days_since_last_purchase
130,Lagos,Female,2020-01-10,4673,42,2021-08-19,2,49646,99292,Product_42,Groceries,Supplier A,1333055,2023-11-08,53
131,Kano,Female,2020-09-17,981,21,2021-08-23,2,22236,44472,Product_21,Groceries,Supplier D,456577,2023-10-18,74
131,Kano,Female,2020-09-17,993,22,2022-09-15,1,42707,42707,Product_22,Toys,Supplier D,456577,2023-10-18,74
131,Kano,Female,2020-09-17,2679,89,2021-09-22,3,39714,119142,Product_89,Home,Supplier B,456577,2023-10-18,74
131,Kano,Female,2020-09-17,2901,22,2023-10-18,4,42707,170828,Product_22,Toys,Supplier D,456577,2023-10-18,74
131,Kano,Female,2020-09-17,3953,89,2023-06-19,2,39714,79428,Product_89,Home,Supplier B,456577,2023-10-18,74
132,Port Harcourt,Male,2020-06-20,544,48,2023-11-29,4,12439,49756,Product_48,Toys,Supplier C,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,588,13,2023-06-11,4,37811,151244,Product_13,Toys,Supplier A,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,952,98,2022-05-17,3,45423,136269,Product_98,Groceries,Supplier B,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,1183,41,2023-03-29,4,11883,47532,Product_41,Groceries,Supplier D,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,1566,86,2022-03-16,4,28587,114348,Product_86,Fashion,Supplier C,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,2497,42,2022-12-03,1,49646,49646,Product_42,Groceries,Supplier A,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,3505,50,2022-11-26,1,22230,22230,Product_50,Fashion,Supplier D,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,4494,24,2023-09-14,3,1935,5805,Product_24,Fashion,Supplier B,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,4496,10,2021-09-10,1,32466,32466,Product_10,Books,Supplier B,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,4655,51,2022-05-08,4,21927,87708,Product_51,Electronics,Supplier B,725018,2023-11-29,32
132,Port Harcourt,Male,2020-06-20,4787,31,2021-10-12,2,14007,28014,Product_31,Groceries,Supplier B,725018,2023-11-29,32
133,Enugu,Male,2022-06-16,1930,19,2023-04-01,1,44986,44986,Product_19,Electronics,Supplier C,492268,2023-11-17,44
133,Enugu,Male,2022-06-16,2135,78,2022-05-07,3,23911,71733,Product_78,Books,Supplier D,492268,2023-11-17,44
133,Enugu,Male,2022-06-16,2815,24,2023-11-17,1,1935,1935,Product_24,Fashion,Supplier B,492268,2023-11-17,44
133,Enugu,Male,2022-06-16,2822,62,2022-07-05,3,31178,93534,Product_62,Fashion,Supplier D,492268,2023-11-17,44
133,Enugu,Male,2022-06-16,2917,36,2023-10-27,1,47795,47795,Product_36,Books,Supplier D,492268,2023-11-17,44
133,Enugu,Male,2022-06-16,3912,25,2023-05-01,1,33839,33839,Product_25,Books,Supplier D,492268,2023-11-17,44
133,Enugu,Male,2022-06-16,4347,57,2021-05-20,1,32098,32098,Product_57,Toys,Supplier B,492268,2023-11-17,44
133,Enugu,Male,2022-06-16,4610,70,2022-12-06,2,7040,14080,Product_70,Home,Supplier A,492268,2023-11-17,44
133,Enugu,Male,2022-06-16,4989,45,2023-02-23,4,38067,152268,Product_45,Toys,Supplier A,492268,2023-11-17,44
134,Kano,Male,2020-01-13,76,76,2021-03-15,2,10896,21792,Product_76,Electronics,Supplier C,885641,2023-12-13,18
134,Kano,Male,2020-01-13,111,9,2023-12-13,2,35332,70664,Product_9,Electronics,Supplier A,885641,2023-12-13,18
134,Kano,Male,2020-01-13,139,82,2021-10-05,4,12222,48888,Product_82,Home,Supplier A,885641,2023-12-13,18
134,Kano,Male,2020-01-13,198,100,2022-05-07,1,11925,11925,Product_100,Home,Supplier A,885641,2023-12-13,18
134,Kano,Male,2020-01-13,371,13,2023-09-14,4,37811,151244,Product_13,Toys,Supplier A,885641,2023-12-13,18
134,Kano,Male,2020-01-13,1025,8,2021-09-12,4,1636,6544,Product_8,Books,Supplier C,885641,2023-12-13,18
134,Kano,Male,2020-01-13,1098,34,2022-02-20,1,46039,46039,Product_34,Electronics,Supplier D,885641,2023-12-13,18
134,Kano,Male,2020-01-13,1993,59,2021-12-31,4,28070,112280,Product_59,Home,Supplier C,885641,2023-12-13,18
134,Kano,Male,2020-01-13,2848,80,2021-02-04,3,13761,41283,Product_80,Electronics,Supplier A,885641,2023-12-13,18
134,Kano,Male,2020-01-13,3227,79,2022-08-18,2,47266,94532,Product_79,Fashion,Supplier C,885641,2023-12-13,18
134,Kano,Male,2020-01-13,4256,57,2022-10-06,3,32098,96294,Product_57,Toys,Supplier B,885641,2023-12-13,18
134,Kano,Male,2020-01-13,4460,34,2022-12-05,4,46039,184156,Product_34,Electronics,Supplier D,885641,2023-12-13,18
135,Lagos,Female,2020-11-16,106,49,2022-07-31,3,25838,77514,Product_49,Groceries,Supplier D,595067,2023-10-15,77
135,Lagos,Female,2020-11-16,1123,55,2023-02-01,3,44564,133692,Product_55,Books,Supplier A,595067,2023-10-15,77
135,Lagos,Female,2020-11-16,1233,88,2023-03-30,2,34256,68512,Product_88,Electronics,Supplier B,595067,2023-10-15,77
135,Lagos,Female,2020-11-16,1925,8,2022-05-02,3,1636,4908,Product_8,Books,Supplier C,595067,2023-10-15,77
135,Lagos,Female,2020-11-16,2381,68,2022-05-16,2,14788,29576,Product_68,Electronics,Supplier A,595067,2023-10-15,77
135,Lagos,Female,2020-11-16,2810,19,2023-10-15,3,44986,134958,Product_19,Electronics,Supplier C,595067,2023-10-15,77
135,Lagos,Female,2020-11-16,3416,31,2022-01-03,1,14007,14007,Product_31,Groceries,Supplier B,595067,2023-10-15,77
135,Lagos,Female,2020-11-16,3740,93,2021-11-25,3,34950,104850,Product_93,Groceries,Supplier B,595067,2023-10-15,77
135,Lagos,Female,2020-11-16,3949,66,2022-01-05,2,13525,27050,Product_66,Fashion,Supplier D,595067,2023-10-15,77
136,Port Harcourt,Male,2020-11-24,3339,13,2023-11-08,2,37811,75622,Product_13,Toys,Supplier A,442167,2023-11-08,53
136,Port Harcourt,Male,2020-11-24,3471,18,2023-06-15,4,48017,192068,Product_18,Toys,Supplier C,442167,2023-11-08,53
136,Port Harcourt,Male,2020-11-24,3659,15,2023-01-03,1,1507,1507,Product_15,Books,Supplier D,442167,2023-11-08,53
136,Port Harcourt,Male,2020-11-24,3841,93,2022-12-06,2,34950,69900,Product_93,Groceries,Supplier B,442167,2023-11-08,53
136,Port Harcourt,Male,2020-11-24,4827,74,2022-09-16,2,42346,84692,Product_74,Toys,Supplier D,442167,2023-11-08,53
136,Port Harcourt,Male,2020-11-24,4853,95,2021-02-08,3,6126,18378,Product_95,Electronics,Supplier C,442167,2023-11-08,53
137,Abuja,Male,2022-02-23,113,73,2023-07-29,3,3842,11526,Product_73,Groceries,Supplier B,842150,2023-07-29,155
137,Abuja,Male,2022-02-23,225,37,2023-03-09,4,15359,61436,Product_37,Books,Supplier A,842150,2023-07-29,155
137,Abuja,Male,2022-02-23,919,10,2021-07-21,2,32466,64932,Product_10,Books,Supplier B,842150,2023-07-29,155
137,Abuja,Male,2022-02-23,2603,34,2022-12-04,4,46039,184156,Product_34,Electronics,Supplier D,842150,2023-07-29,155
137,Abuja,Male,2022-02-23,2669,10,2022-06-05,3,32466,97398,Product_10,Books,Supplier B,842150,2023-07-29,155
137,Abuja,Male,2022-02-23,3116,78,2023-02-01,4,23911,95644,Product_78,Books,Supplier D,842150,2023-07-29,155
137,Abuja,Male,2022-02-23,3233,83,2023-03-10,1,22542,22542,Product_83,Fashion,Supplier B,842150,2023-07-29,155
137,Abuja,Male,2022-02-23,3287,3,2022-08-01,4,33562,134248,Product_3,Toys,Supplier C,842150,2023-07-29,155
137,Abuja,Male,2022-02-23,3629,96,2022-05-19,3,7924,23772,Product_96,Books,Supplier B,842150,2023-07-29,155
137,Abuja,Male,2022-02-23,3914,67,2021-10-23,4,36624,146496,Product_67,Electronics,Supplier A,842150,2023-07-29,155
138,Enugu,Female,2022-02-15,1988,72,2023-06-15,1,16922,16922,Product_72,Groceries,Supplier A,520580,2023-10-15,77
138,Enugu,Female,2022-02-15,2146,26,2022-03-11,3,35650,106950,Product_26,Fashion,Supplier C,520580,2023-10-15,77
138,Enugu,Female,2022-02-15,4018,73,2022-02-17,4,3842,15368,Product_73,Groceries,Supplier B,520580,2023-10-15,77
138,Enugu,Female,2022-02-15,4324,18,2023-10-02,4,48017,192068,Product_18,Toys,Supplier C,520580,2023-10-15,77
138,Enugu,Female,2022-02-15,4409,75,2023-04-29,3,36112,108336,Product_75,Electronics,Supplier C,520580,2023-10-15,77
138,Enugu,Female,2022-02-15,4593,75,2021-04-22,1,36112,36112,Product_75,Electronics,Supplier C,520580,2023-10-15,77
138,Enugu,Female,2022-02-15,4790,17,2023-10-15,4,11206,44824,Product_17,Electronics,Supplier A,520580,2023-10-15,77
139,Kano,Female,2022-06-29,1205,10,2022-03-05,2,32466,64932,Product_10,Books,Supplier B,583893,2023-12-31,0
139,Kano,Female,2022-06-29,1325,26,2021-09-13,1,35650,35650,Product_26,Fashion,Supplier C,583893,2023-12-31,0
139,Kano,Female,2022-06-29,2919,46,2021-11-03,2,25360,50720,Product_46,Toys,Supplier C,583893,2023-12-31,0
139,Kano,Female,2022-06-29,2942,17,2021-08-05,3,11206,33618,Product_17,Electronics,Supplier A,583893,2023-12-31,0
139,Kano,Female,2022-06-29,3341,100,2022-03-30,2,11925,23850,Product_100,Home,Supplier A,583893,2023-12-31,0
139,Kano,Female,2022-06-29,3650,9,2023-06-17,2,35332,70664,Product_9,Electronics,Supplier A,583893,2023-12-31,0
139,Kano,Female,2022-06-29,4132,96,2023-12-31,4,7924,31696,Product_96,Books,Supplier B,583893,2023-12-31,0
139,Kano,Female,2022-06-29,4290,47,2021-12-17,2,21695,43390,Product_47,Home,Supplier B,583893,2023-12-31,0
139,Kano,Female,2022-06-29,4625,4,2023-04-27,1,10677,10677,Product_4,Electronics,Supplier C,583893,2023-12-31,0
139,Kano,Female,2022-06-29,4698,54,2023-07-14,4,22010,88040,Product_54,Home,Supplier A,583893,2023-12-31,0
139,Kano,Female,2022-06-29,4845,7,2023-06-16,4,10382,41528,Product_7,Groceries,Supplier A,583893,2023-12-31,0
139,Kano,Female,2022-06-29,4869,55,2023-04-01,2,44564,89128,Product_55,Books,Supplier A,583893,2023-12-31,0
140,Lagos,Male,2020-11-13,775,73,2022-07-06,1,3842,3842,Product_73,Groceries,Supplier B,359070,2023-10-09,83
140,Lagos,Male,2020-11-13,1054,81,2021-04-01,1,3593,3593,Product_81,Groceries,Supplier C,359070,2023-10-09,83
140,Lagos,Male,2020-11-13,1157,19,2021-10-19,4,44986,179944,Product_19,Electronics,Supplier C,359070,2023-10-09,83
140,Lagos,Male,2020-11-13,1200,7,2022-10-13,4,10382,41528,Product_7,Groceries,Supplier A,359070,2023-10-09,83
140,Lagos,Male,2020-11-13,1348,8,2022-07-22,3,1636,4908,Product_8,Books,Supplier C,359070,2023-10-09,83
140,Lagos,Male,2020-11-13,1928,17,2022-12-05,4,11206,44824,Product_17,Electronics,Supplier A,359070,2023-10-09,83
140,Lagos,Male,2020-11-13,2586,15,2023-10-09,4,1507,6028,Product_15,Books,Supplier D,359070,2023-10-09,83
140,Lagos,Male,2020-11-13,2872,22,2022-08-18,1,42707,42707,Product_22,Toys,Supplier D,359070,2023-10-09,83
140,Lagos,Male,2020-11-13,3787,96,2022-04-20,4,7924,31696,Product_96,Books,Supplier B,359070,2023-10-09,83
141,Abuja,Female,2020-08-23,267,1,2021-06-16,2,27088,54176,Product_1,Books,Supplier A,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,1703,76,2021-12-02,3,10896,32688,Product_76,Electronics,Supplier C,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,2025,26,2021-06-06,1,35650,35650,Product_26,Fashion,Supplier C,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,2693,81,2022-09-11,2,3593,7186,Product_81,Groceries,Supplier C,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,2883,59,2021-01-13,4,28070,112280,Product_59,Home,Supplier C,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,3379,77,2022-12-29,3,17982,53946,Product_77,Home,Supplier B,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,3693,96,2021-06-17,1,7924,7924,Product_96,Books,Supplier B,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,3773,59,2023-06-06,4,28070,112280,Product_59,Home,Supplier C,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,3807,52,2021-10-21,1,35696,35696,Product_52,Books,Supplier D,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,4051,17,2023-08-26,1,11206,11206,Product_17,Electronics,Supplier A,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,4203,76,2021-11-26,3,10896,32688,Product_76,Electronics,Supplier C,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,4295,14,2021-12-23,3,32075,96225,Product_14,Electronics,Supplier C,613299,2023-08-26,127
141,Abuja,Female,2020-08-23,4914,4,2022-02-04,2,10677,21354,Product_4,Electronics,Supplier C,613299,2023-08-26,127
142,Abuja,Female,2020-11-29,146,19,2023-01-24,4,44986,179944,Product_19,Electronics,Supplier C,330602,2023-03-27,279
142,Abuja,Female,2020-11-29,3419,49,2023-03-27,2,25838,51676,Product_49,Groceries,Supplier D,330602,2023-03-27,279
142,Abuja,Female,2020-11-29,4836,33,2022-09-15,2,18771,37542,Product_33,Electronics,Supplier D,330602,2023-03-27,279
142,Abuja,Female,2020-11-29,4903,6,2022-08-22,2,30720,61440,Product_6,Toys,Supplier A,330602,2023-03-27,279
143,Ibadan,Male,2021-01-10,230,60,2023-11-13,4,27582,110328,Product_60,Groceries,Supplier D,799312,2023-11-13,48
143,Ibadan,Male,2021-01-10,1127,92,2021-08-17,1,49401,49401,Product_92,Groceries,Supplier A,799312,2023-11-13,48
143,Ibadan,Male,2021-01-10,1407,34,2021-12-13,3,46039,138117,Product_34,Electronics,Supplier D,799312,2023-11-13,48
143,Ibadan,Male,2021-01-10,1417,83,2023-08-24,4,22542,90168,Product_83,Fashion,Supplier B,799312,2023-11-13,48
143,Ibadan,Male,2021-01-10,1497,79,2023-05-27,4,47266,189064,Product_79,Fashion,Supplier C,799312,2023-11-13,48
143,Ibadan,Male,2021-01-10,2617,70,2023-03-24,1,7040,7040,Product_70,Home,Supplier A,799312,2023-11-13,48
143,Ibadan,Male,2021-01-10,2948,40,2021-11-28,4,21453,85812,Product_40,Groceries,Supplier B,799312,2023-11-13,48
143,Ibadan,Male,2021-01-10,3780,61,2023-08-17,2,29741,59482,Product_61,Toys,Supplier D,799312,2023-11-13,48
143,Ibadan,Male,2021-01-10,4907,93,2022-02-24,2,34950,69900,Product_93,Groceries,Supplier B,799312,2023-11-13,48
144,Port Harcourt,Female,2021-08-10,325,1,2021-03-10,1,27088,27088,Product_1,Books,Supplier A,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,346,72,2022-02-21,1,16922,16922,Product_72,Groceries,Supplier A,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,1019,19,2022-10-21,3,44986,134958,Product_19,Electronics,Supplier C,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,1442,41,2023-04-19,1,11883,11883,Product_41,Groceries,Supplier D,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,2289,29,2021-09-10,1,5584,5584,Product_29,Electronics,Supplier B,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,2291,25,2021-06-09,3,33839,101517,Product_25,Books,Supplier D,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,2584,91,2023-09-13,3,29102,87306,Product_91,Toys,Supplier C,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,2837,41,2022-03-29,3,11883,35649,Product_41,Groceries,Supplier D,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,3895,40,2023-10-03,1,21453,21453,Product_40,Groceries,Supplier B,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,4180,43,2023-03-29,4,2853,11412,Product_43,Home,Supplier D,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,4758,4,2021-11-04,4,10677,42708,Product_4,Electronics,Supplier C,503024,2023-10-03,89
144,Port Harcourt,Female,2021-08-10,4919,8,2023-04-23,4,1636,6544,Product_8,Books,Supplier C,503024,2023-10-03,89
145,Kano,Male,2021-05-27,910,28,2023-06-09,3,27160,81480,Product_28,Groceries,Supplier D,711270,2023-11-18,43
145,Kano,Male,2021-05-27,1167,49,2023-09-16,4,25838,103352,Product_49,Groceries,Supplier D,711270,2023-11-18,43
145,Kano,Male,2021-05-27,1249,90,2021-02-23,4,16835,67340,Product_90,Home,Supplier D,711270,2023-11-18,43
145,Kano,Male,2021-05-27,1634,55,2022-10-13,3,44564,133692,Product_55,Books,Supplier A,711270,2023-11-18,43
145,Kano,Male,2021-05-27,1687,59,2022-07-29,2,28070,56140,Product_59,Home,Supplier C,711270,2023-11-18,43
145,Kano,Male,2021-05-27,1982,72,2023-03-17,2,16922,33844,Product_72,Groceries,Supplier A,711270,2023-11-18,43
145,Kano,Male,2021-05-27,2109,62,2023-05-11,1,31178,31178,Product_62,Fashion,Supplier D,711270,2023-11-18,43
145,Kano,Male,2021-05-27,3771,72,2023-11-11,1,16922,16922,Product_72,Groceries,Supplier A,711270,2023-11-18,43
145,Kano,Male,2021-05-27,3853,72,2023-11-18,4,16922,67688,Product_72,Groceries,Supplier A,711270,2023-11-18,43
145,Kano,Male,2021-05-27,3990,5,2022-03-25,2,22227,44454,Product_5,Groceries,Supplier D,711270,2023-11-18,43
145,Kano,Male,2021-05-27,4154,39,2023-10-05,3,9577,28731,Product_39,Fashion,Supplier A,711270,2023-11-18,43
145,Kano,Male,2021-05-27,4620,76,2023-09-17,3,10896,32688,Product_76,Electronics,Supplier C,711270,2023-11-18,43
145,Kano,Male,2021-05-27,4727,80,2021-10-11,1,13761,13761,Product_80,Electronics,Supplier A,711270,2023-11-18,43
146,Lagos,Female,2022-07-06,88,32,2023-01-06,1,7559,7559,Product_32,Toys,Supplier A,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,155,51,2022-11-29,2,21927,43854,Product_51,Electronics,Supplier B,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,239,66,2021-09-01,4,13525,54100,Product_66,Fashion,Supplier D,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,626,55,2022-04-20,1,44564,44564,Product_55,Books,Supplier A,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,638,3,2021-07-27,4,33562,134248,Product_3,Toys,Supplier C,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,1523,22,2022-12-28,3,42707,128121,Product_22,Toys,Supplier D,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,1825,47,2022-04-12,4,21695,86780,Product_47,Home,Supplier B,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,1868,15,2022-11-15,2,1507,3014,Product_15,Books,Supplier D,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,1938,12,2021-02-21,1,13487,13487,Product_12,Fashion,Supplier B,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,2608,23,2021-12-16,2,13781,27562,Product_23,Toys,Supplier C,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,2754,89,2022-03-02,2,39714,79428,Product_89,Home,Supplier B,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,2854,26,2021-03-17,3,35650,106950,Product_26,Fashion,Supplier C,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,3138,74,2023-05-09,4,42346,169384,Product_74,Toys,Supplier D,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,3392,61,2021-03-20,2,29741,59482,Product_61,Toys,Supplier D,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,4296,74,2022-06-11,1,42346,42346,Product_74,Toys,Supplier D,1171707,2023-05-09,236
146,Lagos,Female,2022-07-06,4454,22,2022-02-16,4,42707,170828,Product_22,Toys,Supplier D,1171707,2023-05-09,236
147,Ibadan,Male,2022-05-22,9,80,2022-09-15,1,13761,13761,Product_80,Electronics,Supplier A,339534,2022-10-24,433
147,Ibadan,Male,2022-05-22,768,89,2021-06-14,1,39714,39714,Product_89,Home,Supplier B,339534,2022-10-24,433
147,Ibadan,Male,2022-05-22,1699,45,2022-10-07,4,38067,152268,Product_45,Toys,Supplier A,339534,2022-10-24,433
147,Ibadan,Male,2022-05-22,2199,33,2022-10-24,1,18771,18771,Product_33,Electronics,Supplier D,339534,2022-10-24,433
147,Ibadan,Male,2022-05-22,3562,95,2022-08-11,2,6126,12252,Product_95,Electronics,Supplier C,339534,2022-10-24,433
147,Ibadan,Male,2022-05-22,4694,88,2022-09-23,3,34256,102768,Product_88,Electronics,Supplier B,339534,2022-10-24,433
148,Port Harcourt,Male,2020-09-26,126,75,2023-12-16,3,36112,108336,Product_75,Electronics,Supplier C,297843,2023-12-20,11
148,Port Harcourt,Male,2020-09-26,555,77,2023-04-13,1,17982,17982,Product_77,Home,Supplier B,297843,2023-12-20,11
148,Port Harcourt,Male,2020-09-26,1027,16,2022-03-26,2,5945,11890,Product_16,Groceries,Supplier A,297843,2023-12-20,11
148,Port Harcourt,Male,2020-09-26,1853,88,2021-03-01,1,34256,34256,Product_88,Electronics,Supplier B,297843,2023-12-20,11
148,Port Harcourt,Male,2020-09-26,2173,15,2022-11-30,3,1507,4521,Product_15,Books,Supplier D,297843,2023-12-20,11
148,Port Harcourt,Male,2020-09-26,3053,60,2021-02-15,2,27582,55164,Product_60,Groceries,Supplier D,297843,2023-12-20,11
148,Port Harcourt,Male,2020-09-26,4356,87,2023-12-20,2,32847,65694,Product_87,Toys,Supplier C,297843,2023-12-20,11
149,Ibadan,Male,2022-03-08,931,67,2023-09-02,2,36624,73248,Product_67,Electronics,Supplier A,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,1065,83,2022-10-23,1,22542,22542,Product_83,Fashion,Supplier B,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,1144,9,2022-08-01,4,35332,141328,Product_9,Electronics,Supplier A,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,1225,91,2021-09-23,2,29102,58204,Product_91,Toys,Supplier C,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,2302,58,2021-11-04,4,47682,190728,Product_58,Groceries,Supplier D,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,2984,65,2023-07-05,4,26529,106116,Product_65,Electronics,Supplier C,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,3372,48,2022-11-21,4,12439,49756,Product_48,Toys,Supplier C,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,3390,12,2022-01-14,2,13487,26974,Product_12,Fashion,Supplier B,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,4164,4,2022-01-06,2,10677,21354,Product_4,Electronics,Supplier C,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,4178,67,2022-11-20,2,36624,73248,Product_67,Electronics,Supplier A,891619,2023-09-02,120
149,Ibadan,Male,2022-03-08,4359,22,2023-05-25,3,42707,128121,Product_22,Toys,Supplier D,891619,2023-09-02,120
150,Enugu,Female,2021-12-25,57,18,2021-10-08,3,48017,144051,Product_18,Toys,Supplier C,541924,2023-09-12,110
150,Enugu,Female,2021-12-25,777,83,2022-11-26,1,22542,22542,Product_83,Fashion,Supplier B,541924,2023-09-12,110
150,Enugu,Female,2021-12-25,1565,2,2023-05-06,4,26623,106492,Product_2,Groceries,Supplier D,541924,2023-09-12,110
150,Enugu,Female,2021-12-25,1912,13,2021-08-10,1,37811,37811,Product_13,Toys,Supplier A,541924,2023-09-12,110
150,Enugu,Female,2021-12-25,2413,6,2022-01-31,2,30720,61440,Product_6,Toys,Supplier A,541924,2023-09-12,110
150,Enugu,Female,2021-12-25,2867,99,2021-07-25,1,20482,20482,Product_99,Fashion,Supplier B,541924,2023-09-12,110
150,Enugu,Female,2021-12-25,4199,77,2021-10-15,1,17982,17982,Product_77,Home,Supplier B,541924,2023-09-12,110
150,Enugu,Female,2021-12-25,4453,80,2023-09-12,4,13761,55044,Product_80,Electronics,Supplier A,541924,2023-09-12,110
150,Enugu,Female,2021-12-25,4979,46,2021-03-25,3,25360,76080,Product_46,Toys,Supplier C,541924,2023-09-12,110
151,Port Harcourt,Male,2020-01-05,26,64,2023-07-11,1,12245,12245,Product_64,Fashion,Supplier C,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,77,46,2021-12-21,3,25360,76080,Product_46,Toys,Supplier C,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,284,78,2022-01-20,3,23911,71733,Product_78,Books,Supplier D,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,467,16,2021-05-09,3,5945,17835,Product_16,Groceries,Supplier A,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,831,36,2023-03-08,4,47795,191180,Product_36,Books,Supplier D,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,1389,1,2021-12-08,4,27088,108352,Product_1,Books,Supplier A,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,1429,76,2022-09-11,4,10896,43584,Product_76,Electronics,Supplier C,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,1440,52,2021-04-18,1,35696,35696,Product_52,Books,Supplier D,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,1628,67,2021-07-06,2,36624,73248,Product_67,Electronics,Supplier A,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,2877,10,2022-02-18,4,32466,129864,Product_10,Books,Supplier B,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,3150,77,2022-04-18,2,17982,35964,Product_77,Home,Supplier B,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,3174,25,2021-10-24,3,33839,101517,Product_25,Books,Supplier D,962762,2023-07-11,173
151,Port Harcourt,Male,2020-01-05,3378,71,2021-02-21,2,32732,65464,Product_71,Toys,Supplier A,962762,2023-07-11,173
152,Port Harcourt,Female,2022-04-30,153,55,2021-12-31,1,44564,44564,Product_55,Books,Supplier A,465399,2023-12-15,16
152,Port Harcourt,Female,2022-04-30,378,4,2023-07-15,1,10677,10677,Product_4,Electronics,Supplier C,465399,2023-12-15,16
152,Port Harcourt,Female,2022-04-30,935,78,2021-09-01,2,23911,47822,Product_78,Books,Supplier D,465399,2023-12-15,16
152,Port Harcourt,Female,2022-04-30,1822,56,2022-02-05,4,8313,33252,Product_56,Groceries,Supplier A,465399,2023-12-15,16
152,Port Harcourt,Female,2022-04-30,2006,54,2022-10-23,2,22010,44020,Product_54,Home,Supplier A,465399,2023-12-15,16
152,Port Harcourt,Female,2022-04-30,2962,61,2022-01-28,1,29741,29741,Product_61,Toys,Supplier D,465399,2023-12-15,16
152,Port Harcourt,Female,2022-04-30,3646,55,2023-04-16,1,44564,44564,Product_55,Books,Supplier A,465399,2023-12-15,16
152,Port Harcourt,Female,2022-04-30,3769,23,2021-06-29,4,13781,55124,Product_23,Toys,Supplier C,465399,2023-12-15,16
152,Port Harcourt,Female,2022-04-30,4212,47,2023-06-10,1,21695,21695,Product_47,Home,Supplier B,465399,2023-12-15,16
152,Port Harcourt,Female,2022-04-30,4300,29,2022-05-18,3,5584,16752,Product_29,Electronics,Supplier B,465399,2023-12-15,16
